place_id,name,state,lga,lat,lon,is_hub,place_type,loc_code,area_sqkm,source,source_objectid,official_name_raw,point_method,graph_node,official_centre_lat,official_centre_lon,roadpoint_offset_m
qld_locality_2688,The Range,QLD,Rockhampton Regional,-23.3922726,150.4950036,0,locality_road_representative_point,2688,3.590382,qld_admin_boundaries_locality_boundary,1936,The Range,road_node_inside_locality,1333144,-23.3922947,150.4959247,102.6
qld_locality_2693,The Summit,QLD,Southern Downs Regional,-28.5796877,151.9288967,0,locality_road_representative_point,2693,16.509370999999998,qld_admin_boundaries_locality_boundary,1937,The Summit,road_node_inside_locality,2285873,-28.5804088,151.9288863,91.4
qld_locality_5733,Theebine,QLD,Fraser Coast Regional,-25.9301102,152.5488865,0,locality_road_representative_point,5733,4.139782,qld_admin_boundaries_locality_boundary,1938,Theebine,road_node_inside_locality,2194437,-25.9211028,152.5675265,2355.5
qld_locality_3535,Theebine,QLD,Gympie Regional,-25.9393713,152.5292054,0,locality_road_representative_point,3535,40.012305000000005,qld_admin_boundaries_locality_boundary,1939,Theebine,road_node_inside_locality,2176011,-25.9406914,152.5322733,378.6
qld_locality_2694,Theodore,QLD,Banana Shire,-24.9452190,150.0772986,0,locality_road_representative_point,2694,2.1603879999999998,qld_admin_boundaries_locality_boundary,1959,Theodore,road_node_inside_locality,1493597,-24.9456566,150.0772015,54.8
qld_locality_5174,Theresa Creek,QLD,Central Highlands Regional,-23.0732873,147.6149135,0,locality_road_representative_point,5174,627.263414,qld_admin_boundaries_locality_boundary,2002,Theresa Creek,road_node_inside_locality,1459612,-23.0855208,147.6094700,1599.5
qld_locality_3528,Thinoomba,QLD,Fraser Coast Regional,-25.6043495,152.4505368,0,locality_road_representative_point,3528,74.57785299999999,qld_admin_boundaries_locality_boundary,1702,Thinoomba,road_node_inside_locality,2193963,-25.5921421,152.4651151,2214.5
qld_locality_5055,Thompson Point,QLD,Livingstone Shire,-23.4660340,150.8419096,0,locality_road_representative_point,5055,251.208426,qld_admin_boundaries_locality_boundary,1703,Thompson Point,road_node_inside_locality,1018705,-23.4759609,150.8322900,1611.9
qld_locality_2701,Thoopara,QLD,Whitsunday Regional,-20.5306805,148.5457585,0,locality_road_representative_point,2701,98.63018,qld_admin_boundaries_locality_boundary,1704,Thoopara,road_node_inside_locality,844931,-20.5498814,148.5647767,3113.2
qld_locality_2702,Thornborough,QLD,Mareeba Shire,-16.9366375,145.0350398,0,locality_road_representative_point,2702,414.07300599999996,qld_admin_boundaries_locality_boundary,1705,Thornborough,road_node_inside_locality,183271,-16.9475469,145.0273816,1529.2
qld_locality_5337,Thorndale,QLD,Southern Downs Regional,-28.7056969,151.8557471,0,locality_road_representative_point,5337,13.611699,qld_admin_boundaries_locality_boundary,1795,Thorndale,road_node_inside_locality,2320300,-28.7021582,151.8593431,601.6
qld_locality_2704,Thorneside,QLD,Redland City,-27.4819051,153.2033680,0,locality_road_representative_point,2704,3.190204,qld_admin_boundaries_locality_boundary,1796,Thorneside,road_node_inside_locality,3480314,-27.4817810,153.2029534,48.7
qld_locality_2705,Thornlands,QLD,Redland City,-27.5685109,153.2617905,0,locality_road_representative_point,2705,21.954327,qld_admin_boundaries_locality_boundary,1797,Thornlands,road_node_inside_locality,3136438,-27.5686998,153.2625239,85.0
qld_locality_3506,Thornton,QLD,Lockyer Valley Regional,-27.7968216,152.3605955,0,locality_road_representative_point,3506,95.41292899999999,qld_admin_boundaries_locality_boundary,1887,Thornton,road_node_inside_locality,2405150,-27.7981367,152.3571557,417.2
qld_locality_2708,Thornton Beach,QLD,Douglas Shire,-16.1409209,145.4304970,0,locality_road_representative_point,2708,14.081309000000001,qld_admin_boundaries_locality_boundary,1886,Thornton Beach,road_node_inside_locality,193960,-16.1554707,145.4355346,1777.0
qld_locality_4183,Thornville,QLD,Toowoomba Regional,-27.0708867,151.8305290,0,locality_road_representative_point,4183,44.825642,qld_admin_boundaries_locality_boundary,1911,Thornville,road_node_inside_locality,1803876,-27.0725609,151.8298517,222.5
qld_locality_3522,Three Moon,QLD,North Burnett Regional,-24.9158569,151.1399034,0,locality_road_representative_point,3522,92.886055,qld_admin_boundaries_locality_boundary,1912,Three Moon,road_node_inside_locality,1101786,-24.9152836,151.1364988,385.5
qld_locality_5311,Three Rivers,QLD,Cloncurry Shire,-19.9734485,140.3323379,0,locality_road_representative_point,5311,8881.901813999999,qld_admin_boundaries_locality_boundary,1913,Three Rivers,road_node_inside_locality,436072,-20.0136598,140.2938751,6404.9
qld_locality_2710,Thulimbah,QLD,Southern Downs Regional,-28.5540518,151.9360533,0,locality_road_representative_point,2710,13.428169,qld_admin_boundaries_locality_boundary,1688,Thulimbah,road_node_inside_locality,2290430,-28.5548153,151.9334725,303.1
qld_locality_5646,Thuringowa Central,QLD,Townsville City,-19.3128975,146.7263799,0,locality_road_representative_point,5646,1.894933,qld_admin_boundaries_locality_boundary,1918,Thuringowa Central,road_node_inside_locality,1489388,-19.3128469,146.7262640,14.2
qld_locality_2712,Thursday Island,QLD,Torres Shire,-10.5715005,142.2299863,0,locality_road_representative_point,2712,29.157732,qld_admin_boundaries_locality_boundary,1919,Thursday Island,road_node_inside_locality,330003,-10.5610968,142.2470990,2239.8
qld_locality_3529,Tiaro,QLD,Fraser Coast Regional,-25.7303319,152.5961357,0,locality_road_representative_point,3529,85.43656399999999,qld_admin_boundaries_locality_boundary,1920,Tiaro,road_node_inside_locality,1934594,-25.7288013,152.5987297,345.2
qld_locality_2714,Tieri,QLD,Central Highlands Regional,-23.0311776,148.3526231,0,locality_road_representative_point,2714,11.472634,qld_admin_boundaries_locality_boundary,1921,Tieri,road_node_inside_locality,1049459,-23.0314305,148.3526203,30.6
qld_locality_4241,Tin Can Bay,QLD,Fraser Coast Regional,-25.8563293,152.9622574,0,locality_road_representative_point,4241,114.72192000000001,qld_admin_boundaries_locality_boundary,1922,Tin Can Bay,road_node_inside_locality,2010649,-25.8418173,152.9442275,2692.7
qld_locality_2717,Tin Can Bay,QLD,Gympie Regional,-25.9132069,152.9513662,0,locality_road_representative_point,2717,147.445579,qld_admin_boundaries_locality_boundary,1923,Tin Can Bay,road_node_inside_locality,2010349,-25.9135848,152.9515531,51.2
qld_locality_2719,Tinana,QLD,Fraser Coast Regional,-25.5444045,152.6595114,0,locality_road_representative_point,2719,37.337483,qld_admin_boundaries_locality_boundary,1801,Tinana,road_node_inside_locality,1937956,-25.5448875,152.6594479,60.0
qld_locality_4285,Tinana South,QLD,Fraser Coast Regional,-25.5889374,152.6703112,0,locality_road_representative_point,4285,25.740823,qld_admin_boundaries_locality_boundary,1800,Tinana South,road_node_inside_locality,1936449,-25.5951284,152.6687469,783.7
qld_locality_2723,Tinaroo,QLD,Tablelands Regional,-17.1699564,145.5295468,0,locality_road_representative_point,2723,20.201225,qld_admin_boundaries_locality_boundary,1802,Tinaroo,road_node_inside_locality,214869,-17.1663636,145.5305952,434.6
qld_locality_4113,Tinbeerwah,QLD,Noosa Shire,-26.4030788,152.9733227,0,locality_road_representative_point,4113,22.093531,qld_admin_boundaries_locality_boundary,1803,Tinbeerwah,road_node_inside_locality,2121560,-26.4034209,152.9728383,68.7
qld_locality_2726,Tingalpa,QLD,Brisbane City,-27.4738105,153.1248570,0,locality_road_representative_point,2726,8.985173,qld_admin_boundaries_locality_boundary,1804,Tingalpa,road_node_inside_locality,3477121,-27.4736241,153.1250511,31.8
qld_locality_2728,Tingoora,QLD,South Burnett Regional,-26.3591941,151.8175612,0,locality_road_representative_point,2728,19.706112,qld_admin_boundaries_locality_boundary,1805,Tingoora,road_node_inside_locality,1793652,-26.3572646,151.8120429,659.4
qld_locality_3812,Tingun,QLD,Maranoa Regional,-26.8100339,148.8991266,0,locality_road_representative_point,3812,1241.435819,qld_admin_boundaries_locality_boundary,1806,Tingun,road_node_inside_locality,1124311,-26.8037211,148.8710494,3223.2
qld_locality_2729,Tinnanbar,QLD,Fraser Coast Regional,-25.7809515,152.9584097,0,locality_road_representative_point,2729,15.874788,qld_admin_boundaries_locality_boundary,1835,Tinnanbar,road_node_inside_locality,2012026,-25.7839195,152.9612499,484.3
qld_locality_2731,Tipton,QLD,Toowoomba Regional,-27.4718253,151.2579539,0,locality_road_representative_point,2731,51.762402,qld_admin_boundaries_locality_boundary,3113,Tipton,road_node_inside_locality,1680610,-27.4644564,151.2632450,1096.2
qld_locality_2734,Tirroan,QLD,Bundaberg Regional,-25.0072869,151.9397499,0,locality_road_representative_point,2734,14.511035999999999,qld_admin_boundaries_locality_boundary,3114,Tirroan,road_node_inside_locality,1744869,-25.0088836,151.9333401,740.0
qld_locality_3576,Tivoli,QLD,Ipswich City,-27.5857751,152.7756663,0,locality_road_representative_point,3576,3.5727130000000002,qld_admin_boundaries_locality_boundary,3115,Tivoli,road_node_inside_locality,2587520,-27.5863974,152.7758670,81.3
qld_locality_4485,Togara,QLD,Central Highlands Regional,-24.0302379,148.7126863,0,locality_road_representative_point,4485,1149.996028,qld_admin_boundaries_locality_boundary,3116,Togara,road_node_inside_locality,813192,-24.0051572,148.6904854,3930.7
qld_locality_5265,Toko,QLD,Boulia Shire,-22.8741267,138.7609193,0,locality_road_representative_point,5265,6997.414519,qld_admin_boundaries_locality_boundary,3117,Toko,road_node_inside_locality,473314,-22.9814961,138.6138718,20889.5
qld_locality_2735,Tolga,QLD,Tablelands Regional,-17.1841734,145.4783044,0,locality_road_representative_point,2735,85.342499,qld_admin_boundaries_locality_boundary,3118,Tolga,road_node_inside_locality,213565,-17.1855683,145.4770727,212.6
qld_locality_5302,Toll,QLD,Charters Towers Regional,-20.0498606,146.2541910,0,locality_road_representative_point,5302,7.105832,qld_admin_boundaries_locality_boundary,3144,Toll,road_node_inside_locality,1032274,-20.0497002,146.2546085,50.2
qld_locality_3216,Toobanna,QLD,Hinchinbrook Shire,-18.7138810,146.1481503,0,locality_road_representative_point,3216,39.424139000000004,qld_admin_boundaries_locality_boundary,3221,Toobanna,road_node_inside_locality,1263259,-18.7145095,146.1428983,589.3
qld_locality_3515,Toobeah,QLD,Goondiwindi Regional,-28.3651724,149.8828702,0,locality_road_representative_point,3515,1124.593473,qld_admin_boundaries_locality_boundary,3222,Toobeah,road_node_inside_locality,1588547,-28.3586807,149.8663872,2010.3
qld_locality_2738,Toogoolawah,QLD,Somerset Regional,-27.0955409,152.3644604,0,locality_road_representative_point,2738,43.387799,qld_admin_boundaries_locality_boundary,3223,Toogoolawah,road_node_inside_locality,1908779,-27.0970667,152.3647202,193.0
qld_locality_4218,Toogoom,QLD,Fraser Coast Regional,-25.2552562,152.6906663,0,locality_road_representative_point,4218,16.276008,qld_admin_boundaries_locality_boundary,3224,Toogoom,road_node_inside_locality,2239083,-25.2539579,152.6907083,159.9
qld_locality_2739,Toolakea,QLD,Townsville City,-19.1471129,146.5881488,0,locality_road_representative_point,2739,0.736757,qld_admin_boundaries_locality_boundary,3250,Toolakea,road_node_inside_locality,1443111,-19.1498437,146.5937744,704.1
qld_locality_4242,Toolara Forest,QLD,Fraser Coast Regional,-25.8386216,152.7823326,0,locality_representative_point,4242,11.429536,qld_admin_boundaries_locality_boundary,3251,Toolara Forest,official_representative_point_no_graph_node_inside_locality,,-25.8386216,152.7823326,
qld_locality_4540,Toolara Forest,QLD,Gympie Regional,-26.0048416,152.8450385,0,locality_road_representative_point,4540,388.54183700000004,qld_admin_boundaries_locality_boundary,3252,Toolara Forest,road_node_inside_locality,2004646,-26.0225855,152.8316744,2654.1
qld_locality_5488,Toolburra,QLD,Southern Downs Regional,-28.1627651,151.9665015,0,locality_road_representative_point,5488,11.152607,qld_admin_boundaries_locality_boundary,3253,Toolburra,road_node_inside_locality,2263235,-28.1686399,151.9651596,756.7
qld_locality_2741,Toolooa,QLD,Gladstone Regional,-23.8848949,151.2691472,0,locality_road_representative_point,2741,2.9528779999999997,qld_admin_boundaries_locality_boundary,2913,Toolooa,road_node_inside_locality,1485695,-23.8846515,151.2689713,35.5
qld_locality_2746,Toomulla,QLD,Townsville City,-19.0774585,146.4673890,0,locality_road_representative_point,2746,2.694441,qld_admin_boundaries_locality_boundary,3151,Toomulla,road_node_inside_locality,1439605,-19.0799923,146.4631487,558.5
qld_locality_4470,Toondahra,QLD,North Burnett Regional,-25.9022223,151.3447431,0,locality_road_representative_point,4470,233.723165,qld_admin_boundaries_locality_boundary,3152,Toondahra,road_node_inside_locality,1710209,-25.9177609,151.4240129,9031.4
qld_locality_5647,Toonpan,QLD,Townsville City,-19.4931357,146.8666023,0,locality_road_representative_point,5647,12.702689,qld_admin_boundaries_locality_boundary,3153,Toonpan,road_node_inside_locality,743021,-19.5038906,146.8704229,1339.4
qld_locality_2747,Toorbul,QLD,Moreton Bay City,-27.0383112,153.1031013,0,locality_road_representative_point,2747,25.808646999999997,qld_admin_boundaries_locality_boundary,3154,Toorbul,road_node_inside_locality,3284201,-27.0386369,153.1015587,176.5
qld_locality_2748,Toowong,QLD,Brisbane City,-27.4785493,152.9854837,0,locality_road_representative_point,2748,4.148819,qld_admin_boundaries_locality_boundary,3155,Toowong,road_node_inside_locality,3207107,-27.4789085,152.9854880,45.1
qld_locality_4852,Toowoomba City,QLD,Toowoomba Regional,-27.5596642,151.9506998,0,locality_road_representative_point,4852,2.7179290000000003,qld_admin_boundaries_locality_boundary,3260,Toowoomba City,road_node_inside_locality,2330249,-27.5596871,151.9506827,3.4
qld_locality_4143,Top Camp,QLD,Toowoomba Regional,-27.6345102,151.9356555,0,locality_road_representative_point,4143,4.751333000000001,qld_admin_boundaries_locality_boundary,3283,Top Camp,road_node_inside_locality,2623096,-27.6347823,151.9348206,99.0
qld_locality_4896,Topaz,QLD,Tablelands Regional,-17.4241798,145.7174865,0,locality_road_representative_point,4896,46.416028999999995,qld_admin_boundaries_locality_boundary,3284,Topaz,road_node_inside_locality,218631,-17.4229380,145.7114233,690.3
qld_locality_2751,Torbanlea,QLD,Fraser Coast Regional,-25.3508144,152.5720576,0,locality_road_representative_point,2751,28.357108,qld_admin_boundaries_locality_boundary,3285,Torbanlea,road_node_inside_locality,2194907,-25.3586211,152.5732728,971.1
qld_locality_2752,Torquay,QLD,Fraser Coast Regional,-25.2915782,152.8688837,0,locality_road_representative_point,2752,4.652718,qld_admin_boundaries_locality_boundary,3184,Torquay,road_node_inside_locality,594003,-25.2915633,152.8684296,50.6
qld_locality_3741,Torrens Creek,QLD,Flinders Shire,-21.1392758,145.0695144,0,locality_road_representative_point,3741,6102.752987000001,qld_admin_boundaries_locality_boundary,3185,Torrens Creek,road_node_inside_locality,562697,-21.1373452,145.0419268,3079.7
qld_locality_2753,Torres Strait,QLD,Torres Shire,-10.2359884,142.2147513,0,locality_road_representative_point,2753,13483.025388999999,qld_admin_boundaries_locality_boundary,3186,Torres Strait,road_node_inside_locality,322303,-10.2923530,142.3017665,11596.9
qld_locality_2755,Torrington,QLD,Toowoomba Regional,-27.5424721,151.8900056,0,locality_road_representative_point,2755,7.784993,qld_admin_boundaries_locality_boundary,3187,Torrington,road_node_inside_locality,2347570,-27.5428127,151.8873062,303.5
qld_locality_3800,Towen Mountain,QLD,Sunshine Coast Regional,-26.6474455,152.9255167,0,locality_road_representative_point,3800,3.505576,qld_admin_boundaries_locality_boundary,3198,Towen Mountain,road_node_inside_locality,2215864,-26.6497389,152.9230698,394.7
qld_locality_5294,Towers Hill,QLD,Charters Towers Regional,-20.0885106,146.2516903,0,locality_road_representative_point,5294,2.1712409999999998,qld_admin_boundaries_locality_boundary,3287,Towers Hill,road_node_inside_locality,1279038,-20.0903388,146.2504134,259.2
qld_locality_5648,Town Common,QLD,Townsville City,-19.2028294,146.7521211,0,locality_road_representative_point,5648,37.580459999999995,qld_admin_boundaries_locality_boundary,3288,Town Common,road_node_inside_locality,1325035,-19.2151423,146.7450038,1653.6
qld_locality_3507,Townson,QLD,Lockyer Valley Regional,-27.9111423,152.3833175,0,locality_road_representative_point,3507,92.387206,qld_admin_boundaries_locality_boundary,3289,Townson,road_node_inside_locality,2406012,-27.9076972,152.3734982,1176.1
qld_locality_5694,Townsville City,QLD,Townsville City,-19.2595996,146.8145342,0,locality_road_representative_point,5694,1.952838,qld_admin_boundaries_locality_boundary,3290,Townsville City,road_node_inside_locality,1481528,-19.2596535,146.8149358,45.2
qld_locality_5688,Townview,QLD,Mount Isa City,-20.7320433,139.5059066,0,locality_road_representative_point,5688,1.118726,qld_admin_boundaries_locality_boundary,2922,Townview,road_node_inside_locality,16530,-20.7319890,139.5056761,26.5
qld_locality_2763,Traveston,QLD,Gympie Regional,-26.3274079,152.7596110,0,locality_road_representative_point,2763,31.520914,qld_admin_boundaries_locality_boundary,2923,Traveston,road_node_inside_locality,1991504,-26.3233618,152.7609293,523.5
qld_locality_2764,Trebonne,QLD,Hinchinbrook Shire,-18.6441383,146.0813266,0,locality_road_representative_point,2764,58.613383,qld_admin_boundaries_locality_boundary,2924,Trebonne,road_node_inside_locality,1258098,-18.6436968,146.0779516,379.3
qld_locality_5489,Tregony,QLD,Southern Downs Regional,-28.0592406,152.3688494,0,locality_road_representative_point,5489,57.626236,qld_admin_boundaries_locality_boundary,3269,Tregony,road_node_inside_locality,2602946,-28.0510199,152.3686440,1037.2
qld_locality_2768,Trinity Beach,QLD,Cairns Regional,-16.7908756,145.6996212,0,locality_road_representative_point,2768,8.636524,qld_admin_boundaries_locality_boundary,3270,Trinity Beach,road_node_inside_locality,272886,-16.7920516,145.6995648,136.9
qld_locality_3557,Trinity Park,QLD,Cairns Regional,-16.8070162,145.7029828,0,locality_road_representative_point,3557,3.439126,qld_admin_boundaries_locality_boundary,3271,Trinity Park,road_node_inside_locality,282984,-16.8070050,145.7031040,13.6
qld_locality_4910,Trotter Creek,QLD,Rockhampton Regional,-23.6780106,150.3616346,0,locality_road_representative_point,4910,18.364433,qld_admin_boundaries_locality_boundary,3272,Trotter Creek,road_node_inside_locality,1241060,-23.6936673,150.3724242,2250.5
qld_locality_4952,Trunding,QLD,Weipa Town,-12.6324748,141.8729572,0,locality_road_representative_point,4952,2.899906,qld_admin_boundaries_locality_boundary,3273,Trunding,road_node_inside_locality,315875,-12.6326926,141.8722942,77.9
qld_locality_2773,Tuan,QLD,Fraser Coast Regional,-25.6833582,152.8748236,0,locality_road_representative_point,2773,2.196774,qld_admin_boundaries_locality_boundary,2965,Tuan,road_node_inside_locality,2014510,-25.6826880,152.8758751,143.4
qld_locality_4192,Tuan Forest,QLD,Fraser Coast Regional,-25.7148277,152.7923483,0,locality_road_representative_point,4192,509.283662,qld_admin_boundaries_locality_boundary,3274,Tuan Forest,road_node_inside_locality,2007978,-25.7138176,152.7873525,570.0
qld_locality_4243,Tuan Forest,QLD,Gympie Regional,-25.8649592,152.7485781,0,locality_representative_point,4243,14.525189,qld_admin_boundaries_locality_boundary,3275,Tuan Forest,official_representative_point_no_graph_node_inside_locality,,-25.8649592,152.7485781,
qld_locality_2775,Tuchekoi,QLD,Gympie Regional,-26.4025274,152.7609028,0,locality_road_representative_point,2775,29.890218,qld_admin_boundaries_locality_boundary,2966,Tuchekoi,road_node_inside_locality,2000639,-26.4056030,152.7556463,698.9
qld_locality_5449,Tuckerang,QLD,Western Downs Regional,-26.7814688,150.9961340,0,locality_road_representative_point,5449,236.873394,qld_admin_boundaries_locality_boundary,2967,Tuckerang,road_node_inside_locality,1676264,-26.7942319,150.9855239,1982.0
qld_locality_2776,Tuen,QLD,Paroo Shire,-28.5148014,145.7260574,0,locality_road_representative_point,2776,1075.095034,qld_admin_boundaries_locality_boundary,1746,Tuen,road_node_inside_locality,710791,-28.5272267,145.7303153,1644.0
qld_locality_2777,Tugun,QLD,Gold Coast City,-28.1493410,153.4901673,0,locality_road_representative_point,2777,3.0415650000000003,qld_admin_boundaries_locality_boundary,1747,Tugun,road_node_inside_locality,2836218,-28.1488808,153.4904131,64.2
qld_locality_2781,Tully,QLD,Cassowary Coast Regional,-17.9437036,145.9279747,0,locality_road_representative_point,2781,16.746045,qld_admin_boundaries_locality_boundary,1749,Tully,road_node_inside_locality,247794,-17.9432355,145.9285440,83.8
qld_locality_2784,Tully Heads,QLD,Cassowary Coast Regional,-18.0095030,146.0499281,0,locality_road_representative_point,2784,11.12128,qld_admin_boundaries_locality_boundary,1748,Tully Heads,road_node_inside_locality,246741,-18.0121396,146.0522283,401.0
qld_locality_4267,Tummaville,QLD,Toowoomba Regional,-27.8800439,151.4627380,0,locality_road_representative_point,4267,279.82275599999997,qld_admin_boundaries_locality_boundary,1750,Tummaville,road_node_inside_locality,2270458,-27.9041059,151.4777589,3461.3
qld_locality_2785,Tumoulin,QLD,Tablelands Regional,-17.5475152,145.4395954,0,locality_road_representative_point,2785,48.065112,qld_admin_boundaries_locality_boundary,1751,Tumoulin,road_node_inside_locality,119264,-17.5623227,145.4334373,1859.8
qld_locality_5078,Tungamull,QLD,Livingstone Shire,-23.3423546,150.7118315,0,locality_road_representative_point,5078,55.171941000000004,qld_admin_boundaries_locality_boundary,1752,Tungamull,road_node_inside_locality,1015107,-23.3312098,150.7001270,1877.0
qld_locality_2786,Turallin,QLD,Toowoomba Regional,-27.8261887,151.1970201,0,locality_road_representative_point,2786,108.890489,qld_admin_boundaries_locality_boundary,1772,Turallin,road_node_inside_locality,2255677,-27.8222587,151.1842297,1507.3
qld_locality_2787,Turkey Beach,QLD,Gladstone Regional,-24.0775486,151.6515959,0,locality_road_representative_point,2787,2.9942520000000004,qld_admin_boundaries_locality_boundary,1773,Turkey Beach,road_node_inside_locality,827846,-24.0776015,151.6513042,33.1
qld_locality_4425,Turrawulla,QLD,Isaac Regional,-21.1739574,148.1773871,0,locality_road_representative_point,4425,892.964545,qld_admin_boundaries_locality_boundary,1855,Turrawulla,road_node_inside_locality,1372084,-21.1243317,148.1796757,5928.7
qld_locality_5673,Twin Waters,QLD,Sunshine Coast Regional,-26.6298094,153.0816471,0,locality_road_representative_point,5673,4.5649109999999995,qld_admin_boundaries_locality_boundary,1856,Twin Waters,road_node_inside_locality,3265682,-26.6301409,153.0820895,64.3
qld_locality_4541,Two Mile,QLD,Gympie Regional,-26.1704505,152.6333705,0,locality_road_representative_point,4541,4.059316,qld_admin_boundaries_locality_boundary,1876,Two Mile,road_node_inside_locality,1919749,-26.1703883,152.6320811,143.7
qld_locality_2791,Tyrconnel,QLD,Maranoa Regional,-26.3329564,147.5525872,0,locality_road_representative_point,2791,1114.609633,qld_admin_boundaries_locality_boundary,1877,Tyrconnel,road_node_inside_locality,781825,-26.2667936,147.5699518,8440.0
qld_locality_5649,Tyrconnel,QLD,Murweh Shire,-26.3289968,147.3189472,0,locality_representative_point,5649,32.851556,qld_admin_boundaries_locality_boundary,1878,Tyrconnel,official_representative_point_no_graph_node_inside_locality,,-26.3289968,147.3189472,
qld_locality_5761,Ugar Island,QLD,Torres Strait Island Regional,-9.5079011,143.5450083,0,locality_road_representative_point,5761,0.33867,qld_admin_boundaries_locality_boundary,1960,Ugar Island,road_node_inside_locality,325501,-9.5076477,143.5455688,68.6
qld_locality_4771,Ulogie,QLD,Banana Shire,-23.9083790,150.5624557,0,locality_road_representative_point,4771,651.74378,qld_admin_boundaries_locality_boundary,1961,Ulogie,road_node_inside_locality,907682,-23.9463598,150.5374790,5396.9
qld_locality_5592,Umagico,QLD,Northern Peninsula Area Regional,-10.9161603,142.4271972,0,locality_road_representative_point,5592,51.554291,qld_admin_boundaries_locality_boundary,1962,Umagico,road_node_inside_locality,326263,-10.9229592,142.3986888,3265.8
qld_locality_5780,Umagico,QLD,Torres Shire,-10.8682216,142.3444763,0,locality_representative_point,5780,12.010777,qld_admin_boundaries_locality_boundary,1825,Umagico,official_representative_point_no_graph_node_inside_locality,,-10.8682216,142.3444763,
qld_locality_2799,Umbiram,QLD,Toowoomba Regional,-27.6621183,151.7747560,0,locality_road_representative_point,2799,36.748478,qld_admin_boundaries_locality_boundary,1826,Umbiram,road_node_inside_locality,2336655,-27.6599307,151.7728197,349.4
qld_locality_2802,Underwood,QLD,Logan City,-27.6061793,153.1108607,0,locality_road_representative_point,2802,4.198247,qld_admin_boundaries_locality_boundary,1888,Underwood,road_node_inside_locality,3113202,-27.6063678,153.1113456,58.9
qld_locality_5743,Undullah,QLD,Logan City,-27.8149821,152.8517706,0,locality_road_representative_point,5743,53.051601,qld_admin_boundaries_locality_boundary,1889,Undullah,road_node_inside_locality,1622296,-27.8251989,152.8435295,1579.7
qld_locality_3917,Undullah,QLD,Scenic Rim Regional,-27.8900377,152.8370666,0,locality_road_representative_point,3917,40.256854,qld_admin_boundaries_locality_boundary,1890,Undullah,road_node_inside_locality,2453385,-27.8726759,152.8346248,2203.4
qld_locality_5781,Unnamed Locality,QLD,Carpentaria Shire,-15.0796325,142.0247947,0,locality_representative_point,5781,23.765499,qld_admin_boundaries_locality_boundary,1891,Unnamed Locality,official_representative_point_no_graph_node_inside_locality,,-15.0796325,142.0247947,
qld_locality_5794,Unnamed Locality,QLD,Fraser Coast Regional,-25.2453180,152.8121646,0,locality_road_representative_point,5794,304.129107,qld_admin_boundaries_locality_boundary,1892,Unnamed Locality,road_node_inside_locality,2198785,-25.2354303,152.8281353,2154.4
qld_locality_2805,Upper Barron,QLD,Tablelands Regional,-17.3885318,145.5154209,0,locality_road_representative_point,2805,104.34889199999999,qld_admin_boundaries_locality_boundary,1893,Upper Barron,road_node_inside_locality,212007,-17.3858518,145.5081708,865.5
qld_locality_2808,Upper Brookfield,QLD,Brisbane City,-27.4732287,152.8426418,0,locality_road_representative_point,2808,36.544148,qld_admin_boundaries_locality_boundary,1894,Upper Brookfield,road_node_inside_locality,2388790,-27.4731474,152.8424589,22.8
qld_locality_2809,Upper Caboolture,QLD,Moreton Bay City,-27.1188119,152.9006090,0,locality_road_representative_point,2809,12.12775,qld_admin_boundaries_locality_boundary,1895,Upper Caboolture,road_node_inside_locality,2055127,-27.1178258,152.8994984,174.6
qld_locality_2810,Upper Coomera,QLD,Gold Coast City,-27.8801510,153.2853717,0,locality_road_representative_point,2810,23.84989,qld_admin_boundaries_locality_boundary,1896,Upper Coomera,road_node_inside_locality,2922036,-27.8786143,153.2881893,368.6
qld_locality_5497,Upper Cooyar Creek,QLD,Toowoomba Regional,-26.9684279,151.7221284,0,locality_road_representative_point,5497,73.885427,qld_admin_boundaries_locality_boundary,1897,Upper Cooyar Creek,road_node_inside_locality,1802688,-26.9637278,151.7286667,935.1
qld_locality_5012,Upper Daintree,QLD,Douglas Shire,-16.2306574,145.3019752,0,locality_road_representative_point,5012,25.234518,qld_admin_boundaries_locality_boundary,1761,Upper Daintree,road_node_inside_locality,191047,-16.2090257,145.3043623,2521.9
qld_locality_4837,Upper Daradgee,QLD,Cassowary Coast Regional,-17.5269214,145.9572618,0,locality_road_representative_point,4837,18.40299,qld_admin_boundaries_locality_boundary,1689,Upper Daradgee,road_node_inside_locality,255554,-17.5244443,145.9554787,350.7
qld_locality_5434,Upper Dawson,QLD,Maranoa Regional,-25.4119180,148.6353167,0,locality_road_representative_point,5434,746.271305,qld_admin_boundaries_locality_boundary,1690,Upper Dawson,road_node_inside_locality,787786,-25.3982530,148.6198419,2409.0
qld_locality_4646,Upper Flagstone,QLD,Lockyer Valley Regional,-27.6365431,151.9899742,0,locality_road_representative_point,4646,29.785896,qld_admin_boundaries_locality_boundary,1691,Upper Flagstone,road_node_inside_locality,2367908,-27.6311020,152.0032127,1624.6
qld_locality_5692,Upper Freestone,QLD,Southern Downs Regional,-28.1179465,152.2140366,0,locality_road_representative_point,5692,42.33819,qld_admin_boundaries_locality_boundary,1707,Upper Freestone,road_node_inside_locality,2630528,-28.1237949,152.2182101,872.2
